ID,Prob1
69337, 0.26
69338, 0.34
69339, 0.22
69340, 0.62
69341, 0.32
69342, 0.20
69343, 0.26
69344, 0.24
69345, 0.34
69346, 0.12
69347, 0.32
69348, 0.17
69349, 0.20
69350, 0.21
69351, 0.16
69352, 0.35
69353, 0.39
69354, 0.75
69355, 0.16
69356, 0.17
69357, 0.35
69358, 0.16
69359, 0.46
69360, 0.28
69361, 0.34
69362, 0.38
69363, 0.16
69364, 0.16
69365, 0.30
69366, 0.39
69367, 0.16
69368, 0.06
69369, 0.52
69370, 0.21
69371, 0.32
69372, 0.81
69373, 0.13
69374, 0.35
69375, 0.24
69376, 0.14
69377, 0.40
69378, 0.21
69379, 0.50
69380, 0.48
69381, 0.19
69382, 0.69
69383, 0.32
69384, 0.25
69385, 0.29
69386, 0.55
69387, 0.32
69388, 0.20
69389, 0.07
69390, 0.81
69391, 0.38
69392, 0.20
69393, 0.27
69394, 0.39
69395, 0.25
69396, 0.22
69397, 0.13
69398, 0.21
69399, 0.51
69400, 0.34
69401, 0.38
69402, 0.07
69403, 0.37
69404, 0.66
69405, 0.36
69406, 0.46
69407, 0.39
69408, 0.32
69409, 0.41
69410, 0.48
69411, 0.21
69412, 0.46
69413, 0.24
69414, 0.40
69415, 0.13
69416, 0.71
69417, 0.39
69418, 0.83
69419, 0.24
69420, 0.55
69421, 0.05
69422, 0.29
69423, 0.16
69424, 0.27
69425, 0.30
69426, 0.60
69427, 0.20
69428, 0.12
69429, 0.38
69430, 0.49
69431, 0.61
69432, 0.30
69433, 0.38
69434, 0.66
69435, 0.48
69436, 0.14
69437, 0.29
69438, 0.24
69439, 0.08
69440, 0.48
69441, 0.11
69442, 0.30
69443, 0.15
69444, 0.29
69445, 0.16
69446, 0.28
69447, 0.64
69448, 0.26
69449, 0.39
69450, 0.34
69451, 0.40
69452, 0.20
69453, 0.21
69454, 0.32
69455, 0.94
69456, 0.61
69457, 0.49
69458, 0.71
69459, 0.40
69460, 0.14
69461, 0.39
69462, 0.20
69463, 0.19
69464, 0.40
69465, 0.10
69466, 0.30
69467, 0.24
69468, 0.32
69469, 0.49
69470, 0.20
69471, 0.30
69472, 0.27
69473, 0.88
69474, 0.27
69475, 0.35
69476, 0.38
69477, 0.30
69478, 0.17
69479, 0.38
69480, 0.13
69481, 0.24
69482, 0.16
69483, 0.13
69484, 0.26
69485, 0.34
69486, 0.11
69487, 0.14
69488, 0.36
69489, 0.71
69490, 0.23
69491, 0.14
69492, 0.14
69493, 0.55
69494, 0.20
69495, 0.38
69496, 0.66
69497, 0.52
69498, 0.04
69499, 0.41
69500, 0.37
69501, 0.36
69502, 0.50
69503, 0.36
69504, 0.12
69505, 0.27
69506, 0.22
69507, 0.50
69508, 0.05
69509, 0.34
69510, 0.22
69511, 0.23
69512, 0.17
69513, 0.69
69514, 0.40
69515, 0.40
69516, 0.63
69517, 0.49
69518, 0.43
69519, 0.39
69520, 0.32
69521, 0.91
69522, 0.26
69523, 0.27
69524, 0.11
69525, 0.81
69526, 0.30
69527, 0.25
69528, 0.11
69529, 0.20
69530, 0.44
69531, 0.55
69532, 0.39
69533, 0.24
69534, 0.04
69535, 0.24
69536, 0.32
69537, 0.20
69538, 0.17
69539, 0.20
69540, 0.62
69541, 0.27
69542, 0.24
69543, 0.23
69544, 0.69
69545, 0.63
69546, 0.36
69547, 0.60
69548, 0.71
69549, 0.26
69550, 0.53
69551, 0.54
69552, 0.17
69553, 0.26
69554, 0.31
69555, 0.20
69556, 0.44
69557, 0.27
69558, 0.12
69559, 0.20
69560, 0.76
69561, 0.31
69562, 0.26
69563, 0.67
69564, 0.13
69565, 0.11
69566, 0.51
69567, 0.32
69568, 0.16
69569, 0.17
69570, 0.26
69571, 0.17
69572, 0.08
69573, 0.69
69574, 0.38
69575, 0.20
69576, 0.16
69577, 0.27
69578, 0.15
69579, 0.28
69580, 0.84
69581, 0.13
69582, 0.39
69583, 0.22
69584, 0.55
69585, 0.15
69586, 0.40
69587, 0.26
69588, 0.23
69589, 0.31
69590, 0.27
69591, 0.45
69592, 0.58
69593, 0.45
69594, 0.33
69595, 0.56
69596, 0.59
69597, 0.60
69598, 0.32
69599, 0.48
69600, 0.39
69601, 0.82
69602, 0.58
69603, 0.19
69604, 0.26
69605, 0.36
69606, 0.36
69607, 0.28
69608, 0.35
69609, 0.41
69610, 0.22
69611, 0.15
69612, 0.40
69613, 0.49
69614, 0.21
69615, 0.35
69616, 0.30
69617, 0.31
69618, 0.18
69619, 0.39
69620, 0.13
69621, 0.34
69622, 0.27
69623, 0.30
69624, 0.15
69625, 0.17
69626, 0.04
69627, 0.50
69628, 0.91
69629, 0.16
69630, 0.54
69631, 0.05
69632, 0.14
69633, 0.43
69634, 0.28
69635, 0.11
69636, 0.25
69637, 0.16
69638, 0.32
69639, 0.24
69640, 0.12
69641, 0.22
69642, 0.23
69643, 0.32
69644, 0.12
69645, 0.33
69646, 0.16
69647, 0.35
69648, 0.14
69649, 0.32
69650, 0.20
69651, 0.39
69652, 0.12
69653, 0.62
69654, 0.43
69655, 0.82
69656, 0.46
69657, 0.27
69658, 0.38
69659, 0.55
69660, 0.13
69661, 0.08
69662, 0.39
69663, 0.24
69664, 0.27
69665, 0.26
69666, 0.19
69667, 0.28
69668, 0.40
69669, 0.26
69670, 0.30
69671, 0.19
69672, 0.32
69673, 0.44
69674, 0.16
69675, 0.14
69676, 0.46
69677, 0.46
69678, 0.27
69679, 0.20
69680, 0.30
69681, 0.16
69682, 0.45
69683, 0.63
69684, 0.20
69685, 0.46
69686, 0.38
69687, 0.56
69688, 0.66
69689, 0.14
69690, 0.14
69691, 0.21
69692, 0.16
69693, 0.39
69694, 0.27
69695, 0.32
69696, 0.26
69697, 0.49
69698, 0.44
69699, 0.39
69700, 0.32
69701, 0.17
69702, 0.06
69703, 0.32
69704, 0.23
69705, 0.11
69706, 0.22
69707, 0.30
69708, 0.43
69709, 0.14
69710, 0.51
69711, 0.45
69712, 0.16
69713, 0.56
69714, 0.36
69715, 0.05
69716, 0.35
69717, 0.69
69718, 0.15
69719, 0.38
69720, 0.08
69721, 0.36
69722, 0.39
69723, 0.41
69724, 0.29
69725, 0.08
69726, 0.24
69727, 0.24
69728, 0.38
69729, 0.08
69730, 0.32
69731, 0.39
69732, 0.02
69733, 0.32
69734, 0.24
69735, 0.25
69736, 0.28
69737, 0.61
69738, 0.52
69739, 0.51
69740, 0.28
69741, 0.51
69742, 0.07
69743, 0.53
69744, 0.26
69745, 0.33
69746, 0.69
69747, 0.52
69748, 0.26
69749, 0.13
69750, 0.55
69751, 0.73
69752, 0.16
69753, 0.12
69754, 0.54
69755, 0.52
69756, 0.53
69757, 0.29
69758, 0.51
69759, 0.06
69760, 0.41
69761, 0.07
69762, 0.08
69763, 0.61
69764, 0.69
69765, 0.14
69766, 0.60
69767, 0.05
69768, 0.33
69769, 0.22
69770, 0.04
69771, 0.22
69772, 0.17
69773, 0.06
69774, 0.25
69775, 0.04
69776, 0.32
69777, 0.29
69778, 0.28
69779, 0.13
69780, 0.26
69781, 0.54
69782, 0.35
69783, 0.21
69784, 0.04
69785, 0.34
69786, 0.36
69787, 0.22
69788, 0.69
69789, 0.16
69790, 0.51
69791, 0.28
69792, 0.16
69793, 0.38
69794, 0.45
69795, 0.14
69796, 0.63
69797, 0.50
69798, 0.20
69799, 0.30
69800, 0.19
69801, 0.11
69802, 0.38
69803, 0.25
69804, 0.36
69805, 0.26
69806, 0.23
69807, 0.32
69808, 0.36
69809, 0.26
69810, 0.36
69811, 0.21
69812, 0.76
69813, 0.32
69814, 0.36
69815, 0.54
69816, 0.39
69817, 0.28
69818, 0.32
69819, 0.50
69820, 0.16
69821, 0.36
69822, 0.35
69823, 0.27
69824, 0.22
69825, 0.11
69826, 0.16
69827, 0.06
69828, 0.36
69829, 0.44
69830, 0.36
69831, 0.32
69832, 0.71
69833, 0.38
69834, 0.15
69835, 0.17
69836, 0.26
69837, 0.13
69838, 0.39
69839, 0.23
69840, 0.49
69841, 0.39
69842, 0.27
69843, 0.30
69844, 0.45
69845, 0.29
69846, 0.61
69847, 0.71
69848, 0.32
69849, 0.13
69850, 0.36
69851, 0.31
69852, 0.31
69853, 0.04
69854, 0.38
69855, 0.41
69856, 0.42
69857, 0.26
69858, 0.69
69859, 0.32
69860, 0.50
69861, 0.26
69862, 0.28
69863, 0.49
69864, 0.13
69865, 0.07
69866, 0.30
69867, 0.84
69868, 0.20
69869, 0.12
69870, 0.34
69871, 0.39
69872, 0.13
69873, 0.46
69874, 0.15
69875, 0.34
69876, 0.55
69877, 0.24
69878, 0.61
69879, 0.21
69880, 0.57
69881, 0.20
69882, 0.51
69883, 0.24
69884, 0.40
69885, 0.49
69886, 0.19
69887, 0.74
69888, 0.21
69889, 0.06
69890, 0.42
69891, 0.29
69892, 0.05
69893, 0.12
69894, 0.06
69895, 0.61
69896, 0.17
69897, 0.12
69898, 0.20
69899, 0.32
69900, 0.30
69901, 0.10
69902, 0.08
69903, 0.17
69904, 0.32
69905, 0.39
69906, 0.36
69907, 0.39
69908, 0.41
69909, 0.40
69910, 0.50
69911, 0.24
69912, 0.20
69913, 0.68
69914, 0.32
69915, 0.17
69916, 0.32
69917, 0.42
69918, 0.21
69919, 0.24
69920, 0.61
69921, 0.35
69922, 0.20
69923, 0.25
69924, 0.48
69925, 0.42
69926, 0.45
69927, 0.20
69928, 0.51
69929, 0.19
69930, 0.42
69931, 0.83
69932, 0.06
69933, 0.28
69934, 0.16
69935, 0.27
69936, 0.20
69937, 0.20
69938, 0.38
69939, 0.08
69940, 0.43
69941, 0.34
69942, 0.38
69943, 0.30
69944, 0.38
69945, 0.14
69946, 0.20
69947, 0.30
69948, 0.15
69949, 0.07
69950, 0.05
69951, 0.50
69952, 0.21
69953, 0.71
69954, 0.26
69955, 0.41
69956, 0.35
69957, 0.38
69958, 0.31
69959, 0.28
69960, 0.22
69961, 0.49
69962, 0.26
69963, 0.46
69964, 0.76
69965, 0.41
69966, 0.34
69967, 0.59
69968, 0.19
69969, 0.28
69970, 0.45
69971, 0.17
69972, 0.27
69973, 0.36
69974, 0.52
69975, 0.29
69976, 0.10
69977, 0.11
69978, 0.16
69979, 0.12
69980, 0.35
69981, 0.22
69982, 0.25
69983, 0.21
69984, 0.66
69985, 0.49
69986, 0.38
69987, 0.11
69988, 0.49
69989, 0.20
69990, 0.53
69991, 0.27
69992, 0.34
69993, 0.55
69994, 0.25
69995, 0.36
69996, 0.23
69997, 0.12
69998, 0.39
69999, 0.15
70000, 0.24
70001, 0.47
70002, 0.51
70003, 0.16
70004, 0.45
70005, 0.71
70006, 0.60
70007, 0.58
70008, 0.22
70009, 0.34
70010, 0.60
70011, 0.18
70012, 0.32
70013, 0.53
70014, 0.45
70015, 0.55
70016, 0.24
70017, 0.32
70018, 0.16
70019, 0.40
70020, 0.45
70021, 0.26
70022, 0.12
70023, 0.78
70024, 0.35
70025, 0.28
70026, 0.20
70027, 0.32
70028, 0.39
70029, 0.20
70030, 0.57
70031, 0.14
70032, 0.31
70033, 0.49
70034, 0.14
70035, 0.44
70036, 0.55
70037, 0.37
70038, 0.14
70039, 0.20
70040, 0.59
70041, 0.46
70042, 0.35
70043, 0.54
70044, 0.25
70045, 0.34
70046, 0.16
70047, 0.35
70048, 0.31
70049, 0.11
70050, 0.44
70051, 0.36
70052, 0.61
70053, 0.36
70054, 0.26
70055, 0.49
70056, 0.26
70057, 0.37
70058, 0.61
70059, 0.38
70060, 0.28
70061, 0.15
70062, 0.12
70063, 0.28
70064, 0.68
70065, 0.39
70066, 0.20
70067, 0.15
70068, 0.20
70069, 0.32
70070, 0.13
70071, 0.50
70072, 0.16
70073, 0.35
70074, 0.24
70075, 0.15
70076, 0.68
70077, 0.25
70078, 0.42
70079, 0.21
70080, 0.45
70081, 0.26
70082, 0.25
70083, 0.38
70084, 0.16
70085, 0.32
70086, 0.40
70087, 0.32
70088, 0.32
70089, 0.17
70090, 0.55
70091, 0.20
70092, 0.55
70093, 0.26
70094, 0.27
70095, 0.69
70096, 0.12
70097, 0.40
70098, 0.21
70099, 0.40
70100, 0.16
70101, 0.50
70102, 0.32
70103, 0.36
70104, 0.39
70105, 0.30
70106, 0.27
70107, 0.18
70108, 0.32
70109, 0.47
70110, 0.26
70111, 0.32
70112, 0.50
70113, 0.36
70114, 0.21
70115, 0.39
70116, 0.27
70117, 0.20
70118, 0.64
70119, 0.35
70120, 0.56
70121, 0.55
70122, 0.25
70123, 0.12
70124, 0.48
70125, 0.23
70126, 0.16
70127, 0.34
70128, 0.48
70129, 0.26
70130, 0.30
70131, 0.45
70132, 0.54
70133, 0.15
70134, 0.17
70135, 0.45
70136, 0.61
70137, 0.41
70138, 0.15
70139, 0.14
70140, 0.29
70141, 0.38
70142, 0.51
70143, 0.16
70144, 0.44
70145, 0.14
70146, 0.52
70147, 0.49
70148, 0.70
70149, 0.36
70150, 0.30
70151, 0.19
70152, 0.25
70153, 0.43
70154, 0.28
70155, 0.20
70156, 0.13
70157, 0.24
70158, 0.37
70159, 0.27
70160, 0.21
70161, 0.55
70162, 0.38
70163, 0.42
70164, 0.51
70165, 0.27
70166, 0.04
70167, 0.62
70168, 0.73
70169, 0.59
70170, 0.17
70171, 0.16
70172, 0.32
70173, 0.23
70174, 0.31
70175, 0.47
70176, 0.78
70177, 0.32
70178, 0.50
70179, 0.20
70180, 0.12
70181, 0.05
70182, 0.38
70183, 0.39
70184, 0.20
70185, 0.05
70186, 0.36
70187, 0.28
70188, 0.09
70189, 0.27
70190, 0.39
70191, 0.39
70192, 0.32
70193, 0.14
70194, 0.18
70195, 0.37
70196, 0.13
70197, 0.55
70198, 0.41
70199, 0.43
70200, 0.15
70201, 0.34
70202, 0.22
70203, 0.62
70204, 0.44
70205, 0.19
70206, 0.30
70207, 0.32
70208, 0.34
70209, 0.15
70210, 0.27
70211, 0.38
70212, 0.73
70213, 0.25
70214, 0.30
70215, 0.39
70216, 0.27
70217, 0.34
70218, 0.17
70219, 0.28
70220, 0.41
70221, 0.46
70222, 0.35
70223, 0.27
70224, 0.54
70225, 0.25
70226, 0.46
70227, 0.60
70228, 0.49
70229, 0.40
70230, 0.40
70231, 0.67
70232, 0.39
70233, 0.40
70234, 0.55
70235, 0.26
70236, 0.56
70237, 0.76
70238, 0.05
70239, 0.41
70240, 0.50
70241, 0.55
70242, 0.40
70243, 0.27
70244, 0.28
70245, 0.15
70246, 0.42
70247, 0.51
70248, 0.70
70249, 0.67
70250, 0.30
70251, 0.46
70252, 0.39
70253, 0.46
70254, 0.28
70255, 0.20
70256, 0.30
70257, 0.20
70258, 0.39
70259, 0.21
70260, 0.51
70261, 0.44
70262, 0.03
70263, 0.43
70264, 0.20
70265, 0.61
70266, 0.26
70267, 0.66
70268, 0.48
70269, 0.15
70270, 0.59
70271, 0.26
70272, 0.21
70273, 0.21
70274, 0.52
70275, 0.09
70276, 0.55
70277, 0.20
70278, 0.20
70279, 0.26
70280, 0.14
70281, 0.33
70282, 0.44
70283, 0.58
70284, 0.44
70285, 0.62
70286, 0.67
70287, 0.31
70288, 0.27
70289, 0.20
70290, 0.32
70291, 0.07
70292, 0.29
70293, 0.32
70294, 0.43
70295, 0.26
70296, 0.30
70297, 0.06
70298, 0.25
70299, 0.51
70300, 0.30
70301, 0.39
70302, 0.06
70303, 0.37
70304, 0.12
70305, 0.22
70306, 0.42
70307, 0.13
70308, 0.17
70309, 0.17
70310, 0.39
70311, 0.16
70312, 0.15
70313, 0.28
70314, 0.61
70315, 0.97
70316, 0.30
70317, 0.15
70318, 0.42
70319, 0.14
70320, 0.81
70321, 0.42
70322, 0.49
70323, 0.15
70324, 0.20
70325, 0.15
70326, 0.16
70327, 0.32
70328, 0.54
70329, 0.34
70330, 0.58
70331, 0.39
70332, 0.39
70333, 0.39
70334, 0.23
70335, 0.55
70336, 0.24
70337, 0.22
70338, 0.16
70339, 0.44
70340, 0.43
70341, 0.17
70342, 0.55
70343, 0.35
70344, 0.45
70345, 0.39
70346, 0.54
70347, 0.49
70348, 0.22
70349, 0.27
70350, 0.61
70351, 0.27
70352, 0.20
70353, 0.78
70354, 0.44
70355, 0.50
70356, 0.20
70357, 0.28
70358, 0.39
70359, 0.14
70360, 0.12
70361, 0.38
70362, 0.39
70363, 0.38
70364, 0.58
70365, 0.81
70366, 0.36
70367, 0.11
70368, 0.11
70369, 0.40
70370, 0.17
70371, 0.14
70372, 0.20
70373, 0.25
70374, 0.58
70375, 0.31
70376, 0.59
70377, 0.17
70378, 0.28
70379, 0.30
70380, 0.08
70381, 0.26
70382, 0.06
70383, 0.14
70384, 0.26
70385, 0.38
70386, 0.34
70387, 0.56
70388, 0.41
70389, 0.20
70390, 0.44
70391, 0.51
70392, 0.19
70393, 0.23
70394, 0.25
70395, 0.55
70396, 0.27
70397, 0.04
70398, 0.22
70399, 0.53
70400, 0.20
70401, 0.52
70402, 0.07
70403, 0.55
70404, 0.47
70405, 0.38
70406, 0.38
70407, 0.32
70408, 0.20
70409, 0.34
70410, 0.71
70411, 0.04
70412, 0.21
70413, 0.30
70414, 0.27
70415, 0.32
70416, 0.27
70417, 0.13
70418, 0.26
70419, 0.05
70420, 0.47
70421, 0.22
70422, 0.35
70423, 0.32
70424, 0.41
70425, 0.05
70426, 0.25
70427, 0.32
70428, 0.44
70429, 0.45
70430, 0.21
70431, 0.53
70432, 0.42
70433, 0.49
70434, 0.40
70435, 0.40
70436, 0.46
70437, 0.41
70438, 0.20
70439, 0.16
70440, 0.16
70441, 0.39
70442, 0.26
70443, 0.27
70444, 0.54
70445, 0.28
70446, 0.52
70447, 0.69
70448, 0.20
70449, 0.07
70450, 0.20
70451, 0.16
70452, 0.21
70453, 0.42
70454, 0.57
70455, 0.13
70456, 0.36
70457, 0.21
70458, 0.17
70459, 0.20
70460, 0.61
70461, 0.46
70462, 0.43
70463, 0.55
70464, 0.55
70465, 0.44
70466, 0.42
70467, 0.51
70468, 0.14
70469, 0.40
70470, 0.30
70471, 0.20
70472, 0.55
70473, 0.38
70474, 0.27
70475, 0.67
70476, 0.20
70477, 0.23
70478, 0.44
70479, 0.49
70480, 0.71
70481, 0.35
70482, 0.70
70483, 0.26
70484, 0.32
70485, 0.54
70486, 0.20
70487, 0.26
70488, 0.66
70489, 0.36
70490, 0.36
70491, 0.20
70492, 0.07
70493, 0.42
70494, 0.25
70495, 0.04
70496, 0.30
70497, 0.29
70498, 0.04
70499, 0.39
70500, 0.17
70501, 0.43
70502, 0.22
70503, 0.15
70504, 0.12
70505, 0.15
70506, 0.55
70507, 0.28
70508, 0.29
70509, 0.29
70510, 0.28
70511, 0.55
70512, 0.11
70513, 0.27
70514, 0.12
70515, 0.46
70516, 0.44
70517, 0.40
70518, 0.39
70519, 0.41
70520, 0.26
70521, 0.34
70522, 0.04
70523, 0.22
70524, 0.54
70525, 0.23
70526, 0.02
70527, 0.14
70528, 0.19
70529, 0.20
70530, 0.50
70531, 0.28
70532, 0.28
70533, 0.35
70534, 0.28
70535, 0.37
70536, 0.20
70537, 0.30
70538, 0.31
70539, 0.05
70540, 0.32
70541, 0.38
70542, 0.25
70543, 0.14
70544, 0.26
70545, 0.19
70546, 0.23
70547, 0.11
70548, 0.50
70549, 0.54
70550, 0.29
70551, 0.21
70552, 0.43
70553, 0.61
70554, 0.12
70555, 0.61
70556, 0.39
70557, 0.42
70558, 0.28
70559, 0.26
70560, 0.13
70561, 0.81
70562, 0.39
70563, 0.21
70564, 0.36
70565, 0.25
70566, 0.73
70567, 0.37
70568, 0.26
70569, 0.27
70570, 0.54
70571, 0.69
70572, 0.54
70573, 0.16
70574, 0.41
70575, 0.52
70576, 0.11
70577, 0.14
70578, 0.38
70579, 0.31
70580, 0.54
70581, 0.27
70582, 0.26
70583, 0.24
70584, 0.17
70585, 0.27
70586, 0.36
70587, 0.22
70588, 0.36
70589, 0.46
70590, 0.25
70591, 0.28
70592, 0.23
70593, 0.81
70594, 0.42
70595, 0.12
70596, 0.55
70597, 0.22
70598, 0.51
70599, 0.61
70600, 0.41
70601, 0.28
70602, 0.39
70603, 0.35
70604, 0.71
70605, 0.27
70606, 0.27
70607, 0.29
70608, 0.52
70609, 0.41
70610, 0.32
70611, 0.18
70612, 0.42
70613, 0.71
70614, 0.42
70615, 0.07
70616, 0.51
70617, 0.16
70618, 0.48
70619, 0.36
70620, 0.10
70621, 0.36
70622, 0.48
70623, 0.17
70624, 0.59
70625, 0.52
70626, 0.41
70627, 0.23
70628, 0.26
70629, 0.26
70630, 0.41
70631, 0.27
70632, 0.24
70633, 0.74
70634, 0.41
70635, 0.06
70636, 0.58
70637, 0.27
70638, 0.17
70639, 0.81
70640, 0.12
70641, 0.29
70642, 0.35
70643, 0.16
70644, 0.68
70645, 0.30
70646, 0.32
70647, 0.46
70648, 0.45
70649, 0.54
70650, 0.27
70651, 0.21
70652, 0.17
70653, 0.64
70654, 0.55
70655, 0.50
70656, 0.13
70657, 0.26
70658, 0.32
70659, 0.30
70660, 0.35
70661, 0.29
70662, 0.38
70663, 0.06
70664, 0.24
70665, 0.88
70666, 0.16
70667, 0.44
70668, 0.50
70669, 0.22
70670, 0.41
70671, 0.16
70672, 0.23
70673, 0.73
70674, 0.07
70675, 0.27
70676, 0.30
70677, 0.50
70678, 0.17
70679, 0.44
70680, 0.53
70681, 0.47
70682, 0.28
70683, 0.52
70684, 0.23
70685, 0.08
70686, 0.21
70687, 0.26
70688, 0.27
70689, 0.32
70690, 0.50
70691, 0.17
70692, 0.65
70693, 0.54
70694, 0.32
70695, 0.20
70696, 0.16
70697, 0.23
70698, 0.43
70699, 0.19
70700, 0.82
70701, 0.44
70702, 0.52
70703, 0.12
70704, 0.27
70705, 0.55
70706, 0.27
70707, 0.10
70708, 0.55
70709, 0.41
70710, 0.21
70711, 0.22
70712, 0.55
70713, 0.10
70714, 0.03
70715, 0.34
70716, 0.26
70717, 0.17
70718, 0.55
70719, 0.22
70720, 0.70
70721, 0.45
70722, 0.56
70723, 0.17
70724, 0.66
70725, 0.41
70726, 0.39
70727, 0.14
70728, 0.51
70729, 0.30
70730, 0.36
70731, 0.45
70732, 0.05
70733, 0.50
70734, 0.12
70735, 0.35
70736, 0.44
70737, 0.61
70738, 0.24
70739, 0.17
70740, 0.12
70741, 0.53
70742, 0.54
70743, 0.34
70744, 0.50
70745, 0.16
70746, 0.16
70747, 0.05
70748, 0.54
70749, 0.83
70750, 0.16
70751, 0.54
70752, 0.41
70753, 0.70
70754, 0.54
70755, 0.71
70756, 0.66
70757, 0.21
70758, 0.32
70759, 0.24
70760, 0.11
70761, 0.21
70762, 0.46
70763, 0.21
70764, 0.20
70765, 0.41
70766, 0.50
70767, 0.44
70768, 0.46
70769, 0.29
70770, 0.17
70771, 0.28
70772, 0.44
70773, 0.14
70774, 0.11
70775, 0.36
70776, 0.32
70777, 0.14
70778, 0.47
70779, 0.41
70780, 0.39
70781, 0.23
70782, 0.17
70783, 0.20
70784, 0.20
70785, 0.16
70786, 0.54
70787, 0.05
70788, 0.30
70789, 0.31
70790, 0.25
70791, 0.34
70792, 0.63
70793, 0.17
70794, 0.38
70795, 0.58
70796, 0.66
70797, 0.04
70798, 0.20
70799, 0.35
70800, 0.21
70801, 0.20
70802, 0.71
70803, 0.16
70804, 0.76
70805, 0.49
70806, 0.20
70807, 0.36
70808, 0.24
70809, 0.69
70810, 0.40
70811, 0.15
70812, 0.48
70813, 0.78
70814, 0.20
70815, 0.38
70816, 0.23
70817, 0.31
70818, 0.30
70819, 0.71
70820, 0.39
70821, 0.45
70822, 0.34
70823, 0.32
70824, 0.43
70825, 0.21
70826, 0.53
70827, 0.69
70828, 0.34
70829, 0.32
70830, 0.20
70831, 0.56
70832, 0.69
70833, 0.14
70834, 0.34
70835, 0.23
70836, 0.59
70837, 0.19
70838, 0.39
70839, 0.68
70840, 0.71
70841, 0.40
70842, 0.14
70843, 0.24
70844, 0.10
70845, 0.16
70846, 0.15
70847, 0.45
70848, 0.27
70849, 0.41
70850, 0.20
70851, 0.81
70852, 0.30
70853, 0.27
70854, 0.08
70855, 0.54
70856, 0.20
70857, 0.14
70858, 0.76
70859, 0.69
70860, 0.61
70861, 0.32
70862, 0.02
70863, 0.66
70864, 0.29
70865, 0.59
70866, 0.54
70867, 0.57
70868, 0.36
70869, 0.30
70870, 0.58
70871, 0.04
70872, 0.65
70873, 0.26
70874, 0.28
70875, 0.32
70876, 0.04
70877, 0.15
70878, 0.41
70879, 0.30
70880, 0.38
70881, 0.17
70882, 0.19
70883, 0.27
70884, 0.49
70885, 0.27
70886, 0.26
70887, 0.08
70888, 0.09
70889, 0.22
70890, 0.20
70891, 0.13
70892, 0.41
70893, 0.41
70894, 0.40
70895, 0.51
70896, 0.24
70897, 0.46
70898, 0.28
70899, 0.30
70900, 0.10
70901, 0.51
70902, 0.22
70903, 0.17
70904, 0.41
70905, 0.50
70906, 0.40
70907, 0.16
70908, 0.19
70909, 0.17
70910, 0.33
70911, 0.40
70912, 0.20
70913, 0.26
70914, 0.50
70915, 0.35
70916, 0.05
70917, 0.22
70918, 0.54
70919, 0.38
70920, 0.16
70921, 0.55
70922, 0.21
70923, 0.67
70924, 0.61
70925, 0.11
70926, 0.11
70927, 0.32
70928, 0.30
70929, 0.27
70930, 0.49
70931, 0.50
70932, 0.50
70933, 0.29
70934, 0.15
70935, 0.12
70936, 0.30
70937, 0.32
70938, 0.22
70939, 0.13
70940, 0.20
70941, 0.21
70942, 0.41
70943, 0.50
70944, 0.05
70945, 0.54
70946, 0.30
70947, 0.47
70948, 0.36
70949, 0.15
70950, 0.03
70951, 0.26
70952, 0.26
70953, 0.58
70954, 0.45
70955, 0.28
70956, 0.18
70957, 0.24
70958, 0.38
70959, 0.20
70960, 0.27
70961, 0.52
70962, 0.35
70963, 0.49
70964, 0.56
70965, 0.24
70966, 0.27
70967, 0.24
70968, 0.12
70969, 0.24
70970, 0.61
70971, 0.39
70972, 0.61
70973, 0.26
70974, 0.30
70975, 0.25
70976, 0.11
70977, 0.81
70978, 0.37
70979, 0.23
70980, 0.26
70981, 0.21
70982, 0.21
70983, 0.20
70984, 0.18
70985, 0.38
70986, 0.12
70987, 0.66
70988, 0.24
70989, 0.44
70990, 0.52
70991, 0.47
70992, 0.43
70993, 0.58
70994, 0.31
70995, 0.36
70996, 0.84
70997, 0.36
70998, 0.15
70999, 0.32
71000, 0.50
71001, 0.44
71002, 0.14
71003, 0.28
71004, 0.37
71005, 0.28
71006, 0.20
71007, 0.20
71008, 0.18
71009, 0.15
71010, 0.18
71011, 0.06
71012, 0.55
71013, 0.41
71014, 0.75
71015, 0.20
71016, 0.25
71017, 0.40
71018, 0.36
71019, 0.36
71020, 0.60
71021, 0.16
71022, 0.40
71023, 0.17
71024, 0.46
71025, 0.42
71026, 0.21
71027, 0.17
71028, 0.36
71029, 0.29
71030, 0.55
71031, 0.08
71032, 0.07
71033, 0.73
71034, 0.27
71035, 0.91
71036, 0.22
71037, 0.17
71038, 0.13
71039, 0.49
71040, 0.14
71041, 0.65
71042, 0.76
71043, 0.37
71044, 0.28
71045, 0.20
71046, 0.32
71047, 0.20
71048, 0.27
71049, 0.36
71050, 0.30
71051, 0.62
71052, 0.63
71053, 0.17
71054, 0.71
71055, 0.28
71056, 0.26
71057, 0.69
71058, 0.25
71059, 0.27
71060, 0.16
71061, 0.05
71062, 0.39
71063, 0.75
71064, 0.46
71065, 0.17
71066, 0.28
71067, 0.12
71068, 0.15
71069, 0.30
71070, 0.11
71071, 0.40
71072, 0.44
71073, 0.49
71074, 0.28
71075, 0.31
71076, 0.39
71077, 0.35
71078, 0.14
71079, 0.41
71080, 0.50
71081, 0.25
71082, 0.16
71083, 0.44
71084, 0.23
71085, 0.40
